utm_x,utm_y,grid_idx,grid_lon,grid_lat,Openness,Openness_weight_sum,Conscientiousness,Conscientiousness_weight_sum,Extraversion,Extraversion_weight_sum,Agreeableness,Agreeableness_weight_sum,Neuroticism,Neuroticism_weight_sum
614366.6745417059,5295945.863002268,432,10.527478026569165,47.80670159785769,3.6377380536351427,1209.1832142465748,3.095081327821875,1209.1832142465748,3.767558382218636,1209.1832142465748,3.6399917252162095,1209.1832142465748,2.324457355862233,1209.1832142465748
619366.6745417059,5295945.863002268,433,10.594231726344338,47.80579372601989,3.639048328368138,1344.8367146212008,3.09041811096583,1344.8367146212008,3.7687391536019446,1344.8367146212008,3.6365239409974355,1344.8367146212008,2.3280080415938462,1344.8367146212008
624366.6745417059,5295945.863002268,434,10.66098207065264,47.80484705176649,3.6401551513295956,1507.0897229468774,3.0865084709469244,1507.0897229468774,3.7702568277815076,1507.0897229468774,3.6331459916201956,1507.0897229468774,2.3313503123885027,1507.0897229468774
629366.6745417059,5295945.863002268,435,10.727728919319143,47.80386158009385,3.6411904664051002,1690.2917041069763,3.0834105854374703,1690.2917041069763,3.7719857911681953,1690.2917041069763,3.6301723094976768,1690.2917041069763,2.334131141792418,1690.2917041069763
634366.6745417059,5295945.863002268,436,10.79447213221538,47.80283731620264,3.642207525908316,1882.7464337631232,3.0811022356576725,1882.7464337631232,3.773685497779787,1882.7464337631232,3.6278107177309797,1882.7464337631232,2.336182043758055,1882.7464337631232
639366.6745417059,5295945.863002268,437,10.861211569261194,47.801774265497706,3.643179340699426,2069.1581940634846,3.0794977076280285,2069.1581940634846,3.775098474263965,2069.1581940634846,3.626125919248038,2069.1581940634846,2.3375318755216363,2069.1581940634846
644366.6745417059,5295945.863002268,438,10.927947090426585,47.80067243358796,3.6440290283689842,2235.2795898632003,3.078473397266253,2235.2795898632003,3.776026521884663,2235.2795898632003,3.6250570996072047,2235.2795898632003,2.338349802642408,2235.2795898632003
649366.6745417059,5295945.863002268,439,10.99467855573357,47.79953182628636,3.6446812968762123,2372.1415362388284,3.077893617712074,2372.1415362388284,3.7763709502593565,2372.1415362388284,3.6244712208895233,2372.1415362388284,2.3388484386186743,2372.1415362388284
654366.6745417059,5295945.863002268,440,11.061405825258028,47.79835244960971,3.6451060056330813,2477.45970250604,3.0776257682265595,2477.45970250604,3.7761385752185155,2477.45970250604,3.6242167743700926,2477.45970250604,2.339203173142539,2477.45970250604
659366.6745417059,5295945.863002268,441,11.128128759131547,47.797134309778656,3.645330671029546,2554.0924331891697,3.0775448027510035,2554.0924331891697,3.775421943982581,2554.0924331891697,3.6241596251951806,2554.0924331891697,2.3395213957370613,2554.0924331891697
664366.6745417059,5295945.863002268,442,11.194847217543265,47.795877413217525,3.6454243034601865,2607.271946905344,3.0775378502874213,2607.271946905344,3.7743674252495363,2607.271946905344,3.624204556792114,2607.271946905344,2.3398492279225636,2607.271946905344
669366.6745417059,5295945.863002268,443,11.261561060741725,47.79458176655423,3.6454713789062305,2642.33647295988,3.0775154622571548,2642.33647295988,3.7731418608874705,2642.33647295988,3.624305180271042,2642.33647295988,2.3401865619320743,2642.33647295988
674366.6745417059,5295945.863002268,444,11.328270149036701,47.79324737662019,3.6455490940797084,2663.635151656376,3.0774223361642576,2663.635151656376,3.77190353773479,2663.635151656376,3.6244574958686675,2663.635151656376,2.3405015571660095,2663.635151656376
679366.6745417059,5295945.863002268,445,11.394974342801046,47.79187425045016,3.645708365115279,2674.3595170022513,3.0772364826287055,2674.3595170022513,3.770780808567603,2674.3595170022513,3.6246777532589336,2674.3595170022513,2.340755474704004,2674.3595170022513
684366.6745417059,5295945.863002268,446,11.461673502472534,47.79046239528215,3.645958807568509,2676.736498636229,3.076957935948623,2676.736498636229,3.769858547574785,2676.736498636229,3.6249750809261547,2676.736498636229,2.340936876986805,2676.736498636229
689366.6745417059,5295945.863002268,447,11.52836748855568,47.7890118185573,3.6462692111679025,2672.1992069902594,3.0766011824538215,2672.1992069902594,3.76917224217292,2672.1992069902594,3.625336362252467,2672.1992069902594,2.341078076063726,2672.1992069902594
694366.6745417059,5295945.863002268,448,11.595056161623582,47.78752252791974,3.6465935235969487,2661.4610294346403,3.076199507095023,2661.4610294346403,3.768711676753632,2661.4610294346403,3.6257394382662973,2661.4610294346403,2.341230915451148,2661.4610294346403
699366.6745417059,5295945.863002268,449,11.661739382319759,47.785994531216524,3.6469084801666503,2644.5274595912924,3.0758112904265285,2644.5274595912924,3.7684341184438486,2644.5274595912924,3.626188183471121,2644.5274595912924,2.3414176918034926,2644.5274595912924
704366.6745417059,5295945.863002268,450,11.728417011359955,47.78442783649735,3.6472344128952403,2620.6363658204614,3.075513835968798,2620.6363658204614,3.7682828492364027,2620.6363658204614,3.6267364399951187,2620.6363658204614,2.3415968020459594,2620.6363658204614
709366.6745417059,5295945.863002268,451,11.795088909533993,47.78282245201464,3.6476292667228933,2588.123425969631,3.075384042157194,2588.123425969631,3.7682056681611056,2588.123425969631,3.6274770427103378,2588.123425969631,2.341662064346527,2588.123425969631
714366.6745417059,5295945.863002268,452,11.861754937707579,47.78117838622322,3.648170668148197,2544.252405843368,3.075480240790036,2544.252405843368,3.7681682729926997,2544.252405843368,3.628510746680362,2544.252405843368,2.3414616449982697,2544.252405843368
719366.6745417059,5295945.863002268,453,11.928414956824128,47.77949564778024,3.6489401100216488,2485.05056795202,3.075838950912779,2485.05056795202,3.768156494444162,2485.05056795202,3.629927194165809,2485.05056795202,2.3408183856906812,2485.05056795202
724366.6745417059,5295945.863002268,454,11.99506882790658,47.77777424554507,3.6500090831784804,2405.2883343836647,3.076484688506362,2405.2883343836647,3.7681614305450593,2405.2883343836647,3.6318100895326983,2405.2883343836647,2.3395531672140764,2405.2883343836647
729366.6745417059,5295945.863002268,455,12.061716412059223,47.77601418857911,3.651425005299037,2299.0287467300273,3.077441814471833,2299.0287467300273,3.768145537722205,2299.0287467300273,3.6342545220121614,2299.0287467300273,2.3375210886274935,2299.0287467300273
734366.6745417059,5295945.863002268,456,12.128357570469491,47.774215486145636,3.6532007800918427,2161.29849003414,3.078742156917079,2161.29849003414,3.767995619447629,2161.29849003414,3.637378842962127,2161.29849003414,2.3346570115238015,2161.29849003414
739366.6745417059,5295945.863002268,457,12.194992164409792,47.77237814770966,3.6553124750223573,1990.8809839055057,3.0804255353721683,1990.8809839055057,3.76748195017504,1990.8809839055057,3.6413189891943216,1990.8809839055057,2.3310132154242544,1990.8809839055057
744366.6745417059,5295945.863002268,458,12.261620055239295,47.77050218293777,3.657708467418729,1792.989614127649,3.082530730123129,1792.989614127649,3.766256874743976,1792.989614127649,3.6462033744499527,1792.989614127649,2.3267659368179605,1792.989614127649
749366.6745417059,5295945.863002268,459,12.328241104405748,47.768587601697995,3.6603299738043855,1579.6739485938251,3.0850796873711257,1579.6739485938251,3.7639211646428814,1579.6739485938251,3.652120225587393,1579.6739485938251,2.3221720984497813,1579.6739485938251
754366.6745417059,5295945.863002268,460,12.394855173447276,47.766634414059574,3.663130711399819,1366.7886739712033,3.088061892206492,1366.7886739712033,3.760147632372018,1366.7886739712033,3.6590934102186616,1366.7886739712033,2.3174843644463823,1366.7886739712033
759366.6745417059,5295945.863002268,461,12.461462123994176,47.76464263029285,3.666076152940521,1169.0026768348712,3.0914232842517326,1169.0026768348712,3.7548049800967043,1169.0026768348712,3.6670707633362865,1169.0026768348712,2.3128678960578086,1169.0026768348712
764366.6745417059,5295945.863002268,462,12.528061817770713,47.762612260869055,3.669124609891602,995.9026768430672,3.0950603881673837,995.9026768430672,3.7480227708711884,995.9026768430672,3.675917901498083,995.9026768430672,2.3083615482366446,995.9026768430672
769366.6745417059,5295945.863002268,463,12.594654116596914,47.7605433164602,3.6722290584821073,851.0011789283038,3.098818978336175,851.0011789283038,3.740184421204584,851.0011789283038,3.685417148110187,851.0011789283038,2.3038826999564725,851.0011789283038
774366.6745417059,5295945.863002268,464,12.661238882390352,47.75843580793883,3.6753902606435567,733.0994872394725,3.102494658368493,733.0994872394725,3.7318692929645967,733.0994872394725,3.6952832612944,733.0994872394725,2.2992457460518425,733.0994872394725
779366.6745417059,5295945.863002268,465,12.727815977167934,47.75628974637789,3.678725349390974,638.3892515090156,3.1058345326691454,638.3892515090156,3.7237583298223265,638.3892515090156,3.705201630660641,638.3892515090156,2.2941849748546366,638.3892515090156
784366.6745417059,5295945.863002268,466,12.794385263047683,47.754105143050474,3.6824775724348764,562.1637132876054,3.108553037563927,562.1637132876054,3.716514062548566,562.1637132876054,3.714876461770107,562.1637132876054,2.2883973806836986,562.1637132876054
789366.6745417059,5295945.863002268,467,12.86094660225052,47.75188200942975,3.686941957255333,499.8982063311307,3.1103861007516826,499.8982063311307,3.7106683587860827,499.8982063311307,3.724068397694883,499.8982063311307,2.2816068253019615,499.8982063311307
394366.67454170587,5300945.863002268,468,7.5879065429173504,47.85316785867502,3.5670457351757445,641.863152900191,3.0240039294129057,641.863152900191,3.700773403678568,641.863152900191,3.565738846842329,641.863152900191,2.4199154492182164,641.863152900191
399366.67454170587,5300945.863002268,469,7.6547264113804685,47.85397038569747,3.56622136999331,665.1913695726108,3.024839277043858,665.1913695726108,3.7001107169390357,665.1913695726108,3.565056494305488,665.1913695726108,2.4207914806348474,665.1913695726108
404366.67454170587,5300945.863002268,470,7.721549118504117,47.854734032556884,3.5655517619488184,688.8003761842294,3.0260609082732888,688.8003761842294,3.699732500038061,688.8003761842294,3.5645952190893015,688.8003761842294,2.421288788093543,688.8003761842294
409366.67454170587,5300945.863002268,471,7.788374523483976,47.85545879521589,3.565008078915882,712.9402387666255,3.0276881797256086,712.9402387666255,3.6996565504961474,712.9402387666255,3.564388179398704,712.9402387666255,2.421363081469578,712.9402387666255
414366.67454170587,5300945.863002268,472,7.8552024854797615,47.856144669842415,3.564538774693978,737.8416301482836,3.0297166273764606,737.8416301482836,3.699827302505205,737.8416301482836,3.564458409976048,737.8416301482836,2.4210509076587368,737.8416301482836
419366.67454170587,5300945.863002268,473,7.9220328636170985,47.85679165280978,3.564107479995668,763.6064715486376,3.0321298609617395,763.6064715486376,3.7001270627929026,763.6064715486376,3.564795017580405,763.6064715486376,2.42045006369184,763.6064715486376
424366.67454170587,5300945.863002268,474,7.988865516989392,47.857399740696714,3.5637139290080246,790.1156027116916,3.034903825753743,790.1156027116916,3.70039632144041,790.1156027116916,3.565332645140732,790.1156027116916,2.4196975171985633,790.1156027116916
429366.67454170587,5300945.863002268,475,8.055700304659712,47.85796893028742,3.563394059692942,817.015636759411,3.0380037413295864,817.015636759411,3.7004843502152776,817.015636759411,3.5659689051206502,817.015636759411,2.418931179230964,817.015636759411
434366.67454170587,5300945.863002268,476,8.122537085662659,47.858499218571616,3.563213375918008,843.7439617944231,3.0413908245131154,843.7439617944231,3.700313834261603,843.7439617944231,3.5666276564311024,843.7439617944231,2.4182256650922764,843.7439617944231
439366.67454170587,5300945.863002268,477,8.189375719006245,47.85899060274464,3.563260792958504,869.5039358495754,3.0450537497087375,869.5039358495754,3.699915929829143,869.5039358495754,3.567324100640634,869.5039358495754,2.417533960433048,869.5039358495754
444366.67454170587,5300945.863002268,478,8.256216063673776,47.85944308020746,3.563637116577164,893.1923588430768,3.0490467318305656,893.1923588430768,3.6994226059424684,893.1923588430768,3.5681803020859415,893.1923588430768,2.4166820590201907,893.1923588430768
449366.67454170587,5300945.863002268,479,8.323057978625727,47.85985664856668,3.564435076934775,913.4305935621805,3.053492429371035,913.4305935621805,3.6990412819501293,913.4305935621805,3.5693816284911737,913.4305935621805,2.4154256263765346,913.4305935621805
454366.67454170587,5300945.863002268,480,8.38990132280162,47.86023130563467,3.5657131741043315,928.8442804347636,3.058533710712167,928.8442804347636,3.6990292381440484,928.8442804347636,3.5711031216226647,928.8442804347636,2.4135360856543513,928.8442804347636
459366.67454170587,5300945.863002268,481,8.456745955121914,47.860567049429484,3.567462201142232,938.4834565915905,3.064259679342793,938.4834565915905,3.6996584945891726,938.4834565915905,3.5734459706931925,938.4834565915905,2.41088026088351,938.4834565915905
464366.67454170587,5300945.863002268,482,8.523591734489868,47.86086387817506,3.569567876621059,942.0872769714325,3.070643249972434,942.0872769714325,3.7011531396869946,942.0872769714325,3.576405509178215,942.0872769714325,2.407483618159318,942.0872769714325
469366.67454170587,5300945.863002268,483,8.590438519793446,47.86112179030106,3.571797899910923,940.0998499774258,3.077516497490479,940.0998499774258,3.703597866700313,940.0998499774258,3.5798652797703454,940.0998499774258,2.4035738215293687,940.0998499774258
474366.67454170587,5300945.863002268,484,8.65728616990718,47.861340784443044,3.573855994908418,933.6149241962094,3.084590073542075,933.6149241962094,3.706858892710719,933.6149241962094,3.583613137450459,933.6149241962094,2.3995652237109915,933.6149241962094
479366.67454170587,5300945.863002268,485,8.724134543694069,47.8615208594424,3.575501244140482,924.2905618603584,3.0915033080183516,924.2905618603584,3.7105903810084326,924.2905618603584,3.5873898858893236,924.2905618603584,2.3959309607323775,924.2905618603584
484366.67454170587,5300945.863002268,486,8.790983500007442,47.861662014346436,3.5766554807069815,914.0235566457544,3.097896062968617,914.0235566457544,3.714357323548342,914.0235566457544,3.5909716968434453,914.0235566457544,2.3929927023363504,914.0235566457544
489366.67454170587,5300945.863002268,487,8.857832897692864,47.86176424840831,3.5774158128846674,904.3913755285604,3.103501166703304,904.3913755285604,3.7178118833919647,904.3913755285604,3.5942529486287103,904.3913755285604,2.3907698041863448,904.3913755285604
494366.67454170587,5300945.863002268,488,8.924682595590001,47.86182756108715,3.5779789656638057,896.2576045910447,3.108222012481635,896.2576045910447,3.720818377445348,896.2576045910447,3.5972698958685285,896.2576045910447,2.389002981362826,896.2576045910447
499366.67454170587,5300945.863002268,489,8.991532452534518,47.861851952047985,3.5785554989210033,889.8098745156735,3.112137818575618,889.8098745156735,3.7234657267051015,889.8098745156735,3.600140976234581,889.8098745156735,2.387311942772961,889.8098745156735
504366.67454170587,5300945.863002268,490,9.058382327359952,47.86183742116174,3.579325322132338,884.865474925933,3.1154300864264703,884.865474925933,3.7259809394700785,884.865474925933,3.602978991592793,884.865474925933,2.385354227009414,884.865474925933
509366.67454170587,5300945.863002268,491,9.125232078899607,47.86178396850532,3.580422663449809,881.1299952500623,3.118286697986966,881.1299952500623,3.7286068043279266,881.1299952500623,3.6058507421301607,881.1299952500623,2.3829047956104072,881.1299952500623
514366.67454170587,5300945.863002268,492,9.19208156598843,47.86169159436151,3.581919868983564,878.275406593384,3.120843382239667,878.275406593384,3.7315054653712907,878.275406593384,3.6088004517658194,878.275406593384,2.3798685086144857,878.275406593384
519366.67454170587,5300945.863002268,493,9.258930647464894,47.86156029921906,3.5838052819411126,875.9154863814683,3.1231754870155037,875.9154863814683,3.7347106161770345,875.9154863814683,3.6118915644206204,875.9154863814683,2.3762659740529055,875.9154863814683
524366.6745417059,5300945.863002268,494,9.32577918217289,47.86139008377262,3.5859766380120393,873.5932004538604,3.125310277500752,873.5932004538604,3.738120078839414,873.5932004538604,3.6152061395736395,873.5932004538604,2.3722102093131605,873.5932004538604
529366.6745417059,5300945.863002268,495,9.392627028963608,47.861180948922744,3.5882715068552753,870.812397676386,3.1272341665395333,870.812397676386,3.7415213741622204,870.812397676386,3.618784865876006,870.812397676386,2.3678736247176007,870.812397676386
534366.6745417059,5300945.863002268,496,9.459474046697412,47.860932895775846,3.5905282104414713,867.1038401031881,3.1288995620829483,867.1038401031881,3.7446491699333726,867.1038401031881,3.622562207230456,867.1038401031881,2.3634492853321563,867.1038401031881
539366.6745417059,5300945.863002268,497,9.52632009424574,47.860645925644256,3.5926427611827383,862.1353843729448,3.1302416942569313,862.1353843729448,3.747264442800466,862.1353843729448,3.6263659140380713,862.1353843729448,2.359116819813382,862.1353843729448
544366.6745417059,5300945.863002268,498,9.59316503049297,47.86032004004615,3.5945943385036334,855.8629696339855,3.1311993875849238,855.8629696339855,3.7492333235465036,855.8629696339855,3.6299871424982126,855.8629696339855,2.35501166373146,855.8629696339855
549366.6745417059,5300945.863002268,499,9.660008714338312,47.85995524070548,3.596439847203042,848.6561771339187,3.1317292782992605,848.6561771339187,3.7505795241669238,848.6561771339187,3.633271557633202,848.6561771339187,2.3511848506137443,848.6561771339187
554366.6745417059,5300945.863002268,500,9.726851004697691,47.859551529552014,3.598294887039052,841.322337027689,3.131817474183065,841.322337027689,3.7514873160432587,841.322337027689,3.6361871030817343,841.322337027689,2.3475599126516284,841.322337027689
559366.6745417059,5300945.863002268,501,9.793691760505617,47.85910890872133,3.6003097342125705,835.0155998104283,3.1314992713346417,835.0155998104283,3.75223909564017,835.0155998104283,3.63883934766782,835.0155998104283,2.343935954563589,835.0155998104283
564366.6745417059,5300945.863002268,502,9.860530840717082,47.858627380554644,3.6026312448514926,831.0837860431827,3.13086578739671,831.0837860431827,3.7531017194582703,831.0837860431827,3.6414052062060716,831.0837860431827,2.3400883259789795,831.0837860431827
569366.6745417059,5300945.863002268,503,9.92736810430943,47.85810694759893,3.605354336334706,830.9520445480763,3.130006257935439,830.9520445480763,3.754227207883881,830.9520445480763,3.643996994523074,830.9520445480763,2.335936392279769,830.9520445480763
574366.6745417059,5300945.863002268,504,9.994203410284237,47.85754761260675,3.6084926436999556,836.1251895384374,3.128892110908965,836.1251895384374,3.75563085923652,836.1251895384374,3.6465409407607887,836.1251895384374,2.3316598917901863,836.1251895384374
579366.6745417059,5300945.863002268,505,10.061036617669192,47.85694937853632,3.6119854170329178,848.2633490062437,3.127307703171261,848.2633490062437,3.75723666306291,848.2633490062437,3.6487677940450762,848.2633490062437,2.327663109914833,848.2633490062437
584366.6745417059,5300945.863002268,506,10.12786758551997,47.85631224855135,3.6157214101689523,869.1791769890211,3.124922375848274,869.1791769890211,3.758931073111398,869.1791769890211,3.650330767141996,869.1791769890211,2.3244076740683703,869.1791769890211
589366.6745417059,5300945.863002268,507,10.19469617292212,47.855636226021076,3.6195517579038983,900.7382523427808,3.121473721100679,900.7382523427808,3.760590281985431,900.7382523427808,3.6509558452682938,900.7382523427808,2.3222433304390337,900.7382523427808
594366.6745417059,5300945.863002268,508,10.261522238992923,47.85492131452015,3.6232936773320943,944.8893202214548,3.116931475039359,944.8893202214548,3.762098457797869,944.8893202214548,3.6505145644691273,944.8893202214548,2.3213429126110614,944.8893202214548
599366.6745417059,5300945.863002268,509,10.328345642883283,47.85416751782864,3.626753629175695,1004.007801818607,3.111531868033689,1004.007801818607,3.763388009400981,1004.007801818607,3.6490076823661868,1004.007801818607,2.3217264406171583,1004.007801818607
604366.6745417059,5300945.863002268,510,10.395166243779594,47.85337483993187,3.6297802777287016,1081.3601468955262,3.1056834068237094,1081.3601468955262,3.7644913986877655,1081.3601468955262,3.64652986853231,1081.3601468955262,2.323291812080248,1081.3601468955262
609366.6745417059,5300945.863002268,511,10.461983900905606,47.85254328502047,3.6323164021513152,1181.1601978830781,3.099832322861267,1181.1601978830781,3.765556791259678,1181.1601978830781,3.6432678160750944,1181.1601978830781,2.325808812355432,1181.1601978830781
614366.6745417059,5300945.863002268,512,10.528798473524308,47.85167285749018,3.634410170389375,1307.668789851848,3.094368684050427,1307.668789851848,3.7667910957697557,1307.668789851848,3.639516304326807,1307.668789851848,2.328905100861876,1307.668789851848
619366.6745417059,5300945.863002268,513,10.595609820939789,47.8507635619419,3.6361783262891394,1463.1042287346897,3.089587114131933,1463.1042287346897,3.7683438082173755,1463.1042287346897,3.635660093849906,1463.1042287346897,2.3321049329476486,1463.1042287346897
624366.6745417059,5300945.863002268,514,10.662417802499112,47.849815403181566,3.637747910534325,1644.827822693274,3.085671634870864,1644.827822693274,3.770205698988449,1644.827822693274,3.6320985734108926,1644.827822693274,2.334941645452266,1644.827822693274
629366.6745417059,5300945.863002268,515,10.729222277594172,47.84882838621998,3.6392062346172196,1843.3059947788386,3.0826863038825905,1843.3059947788386,3.772198960703108,1843.3059947788386,3.6291445806791622,1843.3059947788386,2.3370936362907533,1843.3059947788386
634366.6745417059,5300945.863002268,516,10.796023105663572,47.847802516272885,3.6405730015240194,2042.9324543075338,3.080580424123561,2042.9324543075338,3.774053841746817,2042.9324543075338,3.62695106546519,2042.9324543075338,2.338468921992736,2042.9324543075338
639366.6745417059,5300945.863002268,517,10.86282014619448,47.846737798760756,3.6418026680458073,2226.477735830921,3.079218858625648,2226.477735830921,3.775506992717199,2226.477735830921,3.6255023109712625,2226.477735830921,2.3391928246539964,2226.477735830921
644366.6745417059,5300945.863002268,518,10.92961325872449,47.84563423930877,3.6428192025737434,2380.9144883562085,3.0784297070626256,2380.9144883562085,3.776375264620452,2380.9144883562085,3.6246674192355237,2380.9144883562085,2.3395087531244165,2380.9144883562085
649366.6745417059,5300945.863002268,519,10.996402302843492,47.84449184374667,3.6435649539998725,2500.8660724423594,3.0780465162613995,2500.8660724423594,3.776591179193934,2500.8660724423594,3.6242748749415257,2500.8660724423594,2.3396568450543787,2500.8660724423594
654366.6745417059,5300945.863002268,520,11.063187138195516,47.843310618108696,3.6440338046144807,2588.040193212247,3.0779271669158312,2588.040193212247,3.7762003450273323,2588.040193212247,3.624164705747978,2588.040193212247,2.3398000079050774,2588.040193212247
659366.6745417059,5300945.863002268,521,11.129967624480601,47.8420905686335,3.6442731210412513,2648.139024446937,3.0779524681705266,2648.139024446937,3.77533182166685,2648.139024446937,3.6242101447226087,2648.139024446937,2.3400150565950177,2648.139024446937
664366.6745417059,5300945.863002268,522,11.196743621456644,47.840831701764,3.6443629595115126,2687.6739756099805,3.0780216984582944,2687.6739756099805,3.774158157867941,2687.6739756099805,3.6243253472401284,2687.6739756099805,2.3403171737335415,2687.6739756099805
669366.6745417059,5300945.863002268,523,11.263514988941255,47.8395340241473,3.6443912848512987,2712.0700338661886,3.0780561917498535,2712.0700338661886,3.7728576167745627,2712.0700338661886,3.624467907763581,2712.0700338661886,2.34068235410413,2712.0700338661886
674366.6745417059,5300945.863002268,524,11.330281586813605,47.83819754263453,3.644435387451119,2725.168494276797,3.078006224862089,2725.168494276797,3.7715854087852962,2725.168494276797,3.6246326681840273,2725.168494276797,2.3410625988408964,2725.168494276797
679366.6745417059,5300945.863002268,525,11.397043275016282,47.83682226428084,3.6445468038501403,2729.5535859912097,3.0778503225592897,2729.5535859912097,3.7704566819888123,2729.5535859912097,3.6248342303056234,2729.5535859912097,2.3414093543926247,2729.5535859912097
684366.6745417059,5300945.863002268,526,11.463799913557127,47.83540819634516,3.644737947417982,2727.033965754811,3.077586335863165,2727.033965754811,3.769539560666831,2727.033965754811,3.625082318958291,2727.033965754811,2.341705557807439,2727.033965754811
689366.6745417059,5300945.863002268,527,11.530551362511083,47.833955346290146,3.644981798813684,2718.9171284929203,3.0772260714788233,2718.9171284929203,3.768855962646529,2718.9171284929203,3.625365033370338,2718.9171284929203,2.3419795805068557,2718.9171284929203
694366.6745417059,5300945.863002268,528,11.597297482022046,47.83246372178204,3.6452355492448802,2706.0727057096337,3.076799703754916,2706.0727057096337,3.768389352604996,2706.0727057096337,3.6256591645616285,2706.0727057096337,2.342280274849501,2706.0727057096337
699366.6745417059,5300945.863002268,529,11.664038132304693,47.83093333069055,3.6454762244202445,2688.8870292616493,3.0763606756687105,2688.8870292616493,3.7680975218562893,2688.8870292616493,3.625964067027272,2688.8870292616493,2.3426293562171163,2688.8870292616493
704366.6745417059,5300945.863002268,530,11.730773173646321,47.82936418108869,3.6457220520177014,2667.1411785523214,3.075980031451394,2667.1411785523214,3.767927800286164,2667.1411785523214,3.626326145971779,2667.1411785523214,2.342987721467312,2667.1411785523214
709366.6745417059,5300945.863002268,531,11.79750246640869,47.82775628125269,3.646029299654312,2639.8069693192674,3.0757304197997715,2639.8069693192674,3.7678325188592976,2639.8069693192674,3.6268291336992915,2639.8069693192674,2.343253288293898,2639.8069693192674
714366.6745417059,5300945.863002268,532,11.864225871029847,47.82610963966181,3.6464762817119736,2604.7581478499815,3.0756702921768633,2604.7581478499815,3.767782212003011,2604.7581478499815,3.6275639959625363,2604.7581478499815,2.3432789041242397,2604.7581478499815
719366.6745417059,5300945.863002268,533,11.930943248025958,47.82442426499825,3.647146404637625,2558.391067251293,3.0758391119153865,2558.391067251293,3.767771846509907,2558.391067251293,3.6286107381630632,2558.391067251293,2.3428933577582196,2558.391067251293
724366.6745417059,5300945.863002268,534,11.997654457993143,47.82270016614695,3.6481124721696183,2495.2713741424245,3.076263995558104,2495.2713741424245,3.7678126227078024,2495.2713741424245,3.6300459271047325,2495.2713741424245,2.341922124070967,2495.2713741424245
729366.6745417059,5300945.863002268,535,12.064359361609288,47.82093735219547,3.649424420365363,2408.2442954984826,3.076970975011777,2408.2442954984826,3.767902664044992,2408.2442954984826,3.6319651995221953,2408.2442954984826,2.3402123432244495,2408.2442954984826
734366.6745417059,5300945.863002268,536,12.131057819635876,47.81913583243386,3.6511032861996466,2289.7066816414467,3.0779955808384805,2289.7066816414467,3.7679768696684306,2289.7066816414467,3.6345015326736965,2289.7066816414467,2.3376646951012767,2289.7066816414467
739366.6745417059,5300945.863002268,537,12.197749692919807,47.81729561635446,3.653138593927881,2134.4812339355117,3.079386731107726,2134.4812339355117,3.767850837728707,2134.4812339355117,3.6378217804487996,2134.4812339355117,2.3342720226213407,2134.4812339355117
744366.6745417059,5300945.863002268,538,12.2644348423952,47.81541671365174,3.655487175442378,1943.592518951034,3.0811978850222403,1943.592518951034,3.7671924340886602,1943.592518951034,3.642094536184643,1943.592518951034,2.3301528266048823,1943.592518951034
749366.6745417059,5300945.863002268,539,12.331113129085232,47.813499134222226,3.658080068610779,1726.6384715795555,3.0834685319867465,1726.6384715795555,3.765561179123895,1726.6384715795555,3.647444433244016,1726.6384715795555,2.32554723711343,1726.6384715795555
754366.6745417059,5300945.863002268,540,12.39778441410392,47.81154288816422,3.660841866694319,1500.2313480887076,3.0862065596064276,1500.2313480887076,3.7625278875491004,1500.2313480887076,3.6539211951556543,1500.2313480887076,2.3207487024737716,1500.2313480887076
759366.6745417059,5300945.863002268,541,12.464448558657953,47.8095479857777,3.6637084472925627,1282.606048088076,3.0893770896747417,1282.606048088076,3.757829102886792,1282.606048088076,3.661493941406463,1282.606048088076,2.315996335859705,1282.606048088076
764366.6745417059,5300945.863002268,542,12.531105424048475,47.8075144375641,3.666627344789441,1087.782780670638,3.0928945239623475,1087.782780670638,3.7514782232598196,1087.782780670638,3.670053033552809,1087.782780670638,2.311394787708072,1087.782780670638
769366.6745417059,5300945.863002268,543,12.5977548716729,47.8054422542262,3.6695599479491503,922.7403053627186,3.096614523463602,922.7403053627186,3.7437896634245016,922.7403053627186,3.6794044254876184,922.7403053627186,2.306897960071218,922.7403053627186
774366.6745417059,5300945.863002268,544,12.66439676302671,47.80333144666793,3.6725196741547936,788.0949155203982,3.100328421589917,788.0949155203982,3.735326187561148,788.0949155203982,3.6892692789546295,788.0949155203982,2.30233434290384,788.0949155203982
779366.6745417059,5300945.863002268,545,12.73103095970524,47.80118202599413,3.675629302877481,680.4703517108762,3.103766157983418,680.4703517108762,3.726794318040681,680.4703517108762,3.6993107229870326,680.4703517108762,2.297444334929257,680.4703517108762
784366.6745417059,5300945.863002268,546,12.797657323405476,47.798994003510394,3.679132849531798,594.7882700288637,3.1066187858401864,594.7882700288637,3.718912062461019,594.7882700288637,3.7091880008168765,594.7882700288637,2.29192672193832,594.7882700288637
789366.6745417059,5300945.863002268,547,12.86427571592784,47.79676739072294,3.6833293514421137,525.8304849898341,3.1085965990373086,525.8304849898341,3.712287050277471,525.8304849898341,3.7186130608880195,525.8304849898341,2.2854965525060904,525.8304849898341
794366.6745417059,5300945.863002268,548,12.930885999177981,47.794502199338375,3.688463434525264,469.15082884204867,3.10952046506539,469.15082884204867,3.7073419686750926,469.15082884204867,3.727373880346194,469.15082884204867,2.2779508984826027,469.15082884204867
